# x,       y,       z
-3.236364e+00,-4.123636e+00,1.472905e+04
-3.236364e+00,-3.992727e+00,1.446648e+04
-3.236364e+00,-3.861818e+00,1.420648e+04
-3.236364e+00,-3.730909e+00,1.394928e+04
-3.236364e+00,-3.600000e+00,1.369428e+04
-3.236364e+00,-3.469091e+00,1.343826e+04
-3.236364e+00,-3.338182e+00,1.318832e+04
-3.236364e+00,-3.207273e+00,1.294000e+04
-3.236364e+00,-3.076364e+00,1.269519e+04
-3.236364e+00,-2.945455e+00,1.245189e+04
-3.236364e+00,-2.814545e+00,1.221014e+04
-3.236364e+00,-2.683636e+00,1.197340e+04
-3.236364e+00,-2.552727e+00,1.173574e+04
-3.236364e+00,-2.421818e+00,1.150043e+04
-3.236364e+00,-2.290909e+00,1.126915e+04
-3.236364e+00,-2.160000e+00,1.104023e+04
-3.236364e+00,-2.029091e+00,1.081063e+04
-3.236364e+00,-1.898182e+00,1.058631e+04
-3.236364e+00,-1.767273e+00,1.036395e+04
-3.236364e+00,-1.636364e+00,1.014430e+04
-3.236364e+00,-1.505455e+00,9.926911e+03
-3.236364e+00,-1.374545e+00,9.712572e+03
-3.236364e+00,-1.243636e+00,9.498365e+03
-3.236364e+00,-1.112727e+00,9.289567e+03
-3.236364e+00,-9.818182e-01,9.080950e+03
-3.236364e+00,-8.509091e-01,8.875231e+03
-3.236364e+00,-7.200000e-01,8.670787e+03
-3.236364e+00,-5.890909e-01,8.471587e+03
